last_name	gender	address	emails	birth_date	universities	inscription_date	careers	zipcodes	age
maria-miles	f	"97325-anna-mount-apt.-255
west-robertside,-ct-07017"	delliott@yahoo.com	10-May-28	universidad-de-buenos-aires	21-Jan-29	diseño-industrial	4176	12
brian-ramirez	m	"unit-8681-box-5789
dpo-ap-40944"	rachellove@yahoo.com	70-May-27	universidad-de-buenos-aires	21-Nov-19	licenciatura-en-ciencias-antropológicas	3194	52
maria-li	f	"3514-jessica-parkway
sandovalview,-sc-20264"	stevenlewis@yahoo.com	18-Oct-13	universidad-de-buenos-aires	19-Oct-25	licenciatura-en-artes	7013	4
kelly-combs	f	"9106-diaz-fields
millerhaven,-wy-83288"	pierceamanda@hotmail.com	92-Feb-09	universidad-de-buenos-aires	20-Dec-03	licenciatura-en-ciencias-ambientales	3265	30
steven-hall	m	"69611-adams-stream
port-christopherside,-nv-80427"	brian99@yahoo.com	75-Jun-26	universidad-de-buenos-aires	21-Jan-22	licenciatura-en-planificación-y-diseño-del-paisaje	3355	47
christine-perkins	f	"2461-cody-cape-suite-866
south-hannah,-oh-46362"	parkerregina@gmail.com	84-Apr-22	universidad-de-buenos-aires	21-Feb-07	licenciatura-en-ciencias-geológicas	5386	38
mark-robinson	m	"2391-dillon-hills-apt.-042
north-kelsey,-or-28383"	freed@hotmail.com	03-Aug-26	universidad-de-buenos-aires	21-Aug-06	licenciatura-en-artes	7106	19
michelle-rodriguez	f	"450-reeves-spring-apt.-121
alexandraton,-al-60568"	maureenkirk@yahoo.com	00-Oct-11	universidad-de-buenos-aires	20-Jun-08	diseño-industrial	6509	22
meghan-norton	f	"8790-richard-locks
south-erica,-oh-20467"	williamfletcher@hotmail.com	75-Dec-16	universidad-de-buenos-aires	20-Dec-09	licenciatura-en-ciencia-y-tecnología-de-alimentos	7111	46
sharon-moreno	f	"5593-kristen-gateway
alexanderville,-ut-85579"	hernandezchristopher@hotmail.com	57-Jun-21	universidad-de-buenos-aires	21-Sep-20	licenciatura-en-ciencias-de-la-computación	6603	-35
ashley-meza	f	"612-ryan-path
williamsonberg,-ar-42356"	jenniferlopez@hotmail.com	19-Sep-13	universidad-de-buenos-aires	21-Nov-18	licenciatura-en-producción-de-bioimagenes	6200	3
frances-marshall	f	"7889-wu-shores-apt.-658
south-leeton,-nd-30431"	williamsbenjamin@hotmail.com	51-May-12	universidad-de-buenos-aires	19-Dec-01	contador-público-	1676	-29
angela-flynn	f	"82679-scott-villages
south-sean,-ny-23835"	vferguson@hotmail.com	72-Dec-06	universidad-de-buenos-aires	21-Feb-23	licenciatura-en-ciencias-de-la-educación-	2111	49
sarah-christensen	f	"964-john-terrace-apt.-241
west-aprilville,-va-39697"	careykatherine@gmail.com	12-Jan-14	universidad-de-buenos-aires	20-Jul-15	licenciatura-en-terapia-ocupacional	6437	10
david-wilkinson	m	"51684-david-village
east-kari,-ks-60939"	ygriffin@hotmail.com	19-Aug-16	universidad-de-buenos-aires	21-Mar-27	técnico-para-bioterios-	7205	3
rodney-marks-phd	m	"34522-shea-plaza-apt.-347
lake-allison,-vt-47435"	pstrickland@gmail.com	33-Oct-20	universidad-de-buenos-aires	20-Sep-16	actuario-	5340	-11
christina-zavala	f	"2414-rhonda-parks-apt.-276
hughesland,-hi-95596"	lboyer@gmail.com	03-May-05	universidad-de-buenos-aires	21-Feb-27	ingeniería-mecánica	3123	19
dennis-figueroa	m	"01280-crystal-cliffs
lake-alexstad,-ms-35887"	amy56@gmail.com	95-Apr-02	universidad-de-buenos-aires	20-Feb-26	licenciatura-en-ciencias-biológicas	2121	27
molly-mendoza	f	"3311-lisa-crossing-suite-039
coleville,-ct-43164"	tylerpierce@yahoo.com	74-Apr-03	universidad-de-buenos-aires	20-Jan-09	licenciatura-en-kinesiología-y-fisiatría	6367	48
amanda-warner	f	"9912-alejandro-islands
bellbury,-ar-43172"	benjamin98@gmail.com	56-Aug-21	universidad-de-buenos-aires	19-Oct-05	licenciatura-en-administración-	1847	-34
glen-barnes	m	"0690-norma-street
markport,-wv-39443"	david64@yahoo.com	73-Dec-21	universidad-de-buenos-aires	21-May-19	licenciatura-en-producción-de-bioimagenes	8503	48
vernon-benson	m	"46270-chavez-harbor-apt.-565
lake-melissa,-mn-30075"	luis78@gmail.com	97-Feb-10	universidad-de-buenos-aires	20-Mar-23	actuario-	8363	25
louis-cobb	m	"807-stone-islands-suite-965
north-bernard,-in-66068"	zmason@gmail.com	11-Aug-17	universidad-de-buenos-aires	20-Jul-10	licenciatura-en-kinesiología-y-fisiatría	2907	11
miguel-carter	m	"546-evans-locks
leahstad,-nm-75855"	lquinn@hotmail.com	18-Jan-02	universidad-de-buenos-aires	19-Nov-18	licenciatura-en-sociología-	3240	4
jennifer-barron	f	"psc-4867,-box-5043
apo-ap-40786"	smithpaul@hotmail.com	07-Jun-02	universidad-de-buenos-aires	20-Mar-16	diseño-industrial	1874	15
natalie-weeks	f	"414-justin-squares-suite-422
lake-dean,-in-17521"	amurray@gmail.com	94-Dec-08	universidad-de-buenos-aires	21-Dec-13	licenciatura-en-ciencias-de-la-educación-	5579	27
elizabeth-hendricks	f	"unit-9186-box-6015
dpo-ae-15364"	angelmiller@yahoo.com	84-Mar-23	universidad-de-buenos-aires	21-Oct-27	licenciatura-en-ciencias-de-la-computación	5547	38
sandra-wright	f	"9434-veronica-tunnel-suite-108
west-jessica,-ms-40803"	fvargas@yahoo.com	93-Oct-30	universidad-de-buenos-aires	20-Sep-28	licenciatura-en-administración-	6387	29
steven-bailey	m	"923-alicia-cape-apt.-868
lake-staceyland,-ar-98145"	wanda28@yahoo.com	82-Oct-19	universidad-de-buenos-aires	21-May-18	ingeniería-electrónica	7311	40
james-johnson	m	"usnv-odonnell
fpo-ae-82975"	tinawilliams@yahoo.com	23-Mar-19	universidad-de-buenos-aires	20-Feb-25	licenciatura-en-ciencias-ambientales	8150	-1
jenna-castaneda	f	"6346-randy-square-apt.-178
north-nicholas,-fl-28078"	gonzalezjason@hotmail.com	36-Jun-10	universidad-de-buenos-aires	21-Jan-21	licenciatura-en-ciencias-ambientales	6424	-14
george-chang	m	"3001-elizabeth-row
samuelport,-mt-37668"	melissamacdonald@yahoo.com	86-Mar-05	universidad-de-buenos-aires	20-Dec-07	licenciatura-en-ciencias-ambientales	5700	36
robert-stephens	m	"03522-jordan-glen-suite-219
south-karlaborough,-ok-40893"	richardparker@hotmail.com	43-Jan-13	universidad-de-buenos-aires	20-Apr-04	licenciatura-en-producción-de-bioimagenes	7165	-21
jimmy-turner	m	"25012-amanda-island
new-haileychester,-ne-71611"	oroberts@gmail.com	87-Aug-20	universidad-de-buenos-aires	21-Sep-06	licenciatura-en-ciencia-política-	1885	35
laura-reyes	f	"6664-amy-crossing
welchshire,-nd-91096"	coltonfranklin@hotmail.com	74-Oct-31	universidad-de-buenos-aires	20-May-26	licenciatura-en-planificación-y-diseño-del-paisaje	6530	48
david-taylor	m	"62599-cory-fields
south-alexander,-md-36061"	benjaminmorgan@hotmail.com	97-Dec-21	universidad-de-buenos-aires	21-Jun-08	licenciatura-en-ciencia-y-tecnología-de-alimentos	3309	24
brandon-davis	m	"577-colon-walks-apt.-970
brownstad,-ak-95107"	jamessmith@gmail.com	66-Oct-08	universidad-de-buenos-aires	21-Jun-22	diseño-industrial	4137	-44
michael-johnson	m	"417-willie-grove
north-christophershire,-nh-85090"	jessicahernandez@hotmail.com	11-Jul-15	universidad-de-buenos-aires	19-Oct-06	medicina	3586	11
michael-hernandez	m	"54419-jacqueline-isle-suite-949
lake-erin,-ks-43780"	bryantadam@hotmail.com	15-Oct-24	universidad-de-buenos-aires	20-Nov-09	licenciatura-en-terapia-ocupacional	7009	7
ian-strong	m	"5433-amanda-cape-apt.-310
hansenberg,-va-44391"	jacksonelizabeth@yahoo.com	10-Jan-15	universidad-de-buenos-aires	19-Nov-10	agronomía	9311	12
catherine-thomas	f	"unit-5877-box-1307
dpo-aa-40787"	stephanie69@gmail.com	91-Mar-01	universidad-de-buenos-aires	21-Aug-08	licenciatura-en-gestión-de-agroalimentos	3364	31
victor-barnes	m	"4016-timothy-cove
south-charlesland,-ky-90534"	jose71@hotmail.com	65-Jun-27	universidad-de-buenos-aires	21-Mar-26	licenciatura-en-ciencias-ambientales	1629	-43
benjamin-coleman	m	"1150-brian-canyon-suite-475
donnachester,-or-05320"	alyssa49@gmail.com	92-Jan-02	universidad-de-buenos-aires	20-Feb-09	licenciatura-en-ciencias-de-la-educación-	7407	30
david-aguirre	m	"70674-mcclain-road-apt.-837
south-mark,-wi-67164"	joseph76@gmail.com	57-Aug-18	universidad-de-buenos-aires	21-Jan-08	medicina	8520	-35
cody-hampton	m	"282-dale-turnpike
lake-tyler,-al-27355"	marissa58@hotmail.com	50-Apr-13	universidad-de-buenos-aires	20-May-15	licenciatura-en-planificación-y-diseño-del-paisaje	7535	-28
anthony-jenkins	m	"4894-teresa-highway-apt.-264
petersland,-wi-38212"	jennifer35@yahoo.com	19-Mar-20	universidad-de-buenos-aires	21-Jan-25	arquitectura	3272	3
brian-foley	m	"2552-peterson-point
rodriguezchester,-wv-56676"	cooknathan@hotmail.com	02-Aug-18	universidad-de-buenos-aires	21-Dec-02	licenciatura-en-ciencias-geológicas	1925	20
debra-vasquez	f	"9851-rebecca-junctions-apt.-483
west-stacy,-in-14440"	matthewcervantes@hotmail.com	13-Aug-05	universidad-de-buenos-aires	21-May-14	licenciatura-en-ciencias-antropológicas	2216	9
kristina-klein	f	"3658-friedman-passage-suite-313
brooksmouth,-ne-67035"	maria86@gmail.com	74-May-21	universidad-de-buenos-aires	21-Mar-31	diseño-de-imagen-y-sonido	2447	48
brian-fisher	m	"50793-katrina-forge-suite-764
north-thomasshire,-ia-15721"	brandon90@yahoo.com	06-May-12	universidad-de-buenos-aires	20-May-26	bioquímica	4153	16
wayne-barnes	m	"1534-lauren-junction-apt.-142
port-georgetown,-ms-75648"	grahammartin@hotmail.com	17-Jul-25	universidad-de-buenos-aires	19-Dec-19	ingeniería-en-informática	7530	5
jennifer-smith	f	"unit-5313-box-9031
dpo-ap-35854"	obrienkenneth@gmail.com	13-Feb-03	universidad-de-buenos-aires	21-May-16	bioquímica	6009	9
brittany-collins	f	"07959-davis-avenue-suite-807
north-david,-ks-80650"	ybrown@hotmail.com	46-Sep-25	universidad-de-buenos-aires	20-Oct-15	licenciatura-en-relaciones-del-trabajo-	1763	-24
melissa-johns	f	"93485-crystal-fork
lake-johnmouth,-tx-28759"	bowmanjon@hotmail.com	07-Mar-26	universidad-de-buenos-aires	21-Sep-24	licenciatura-en-ciencias-biológicas	8212	15
tina-anderson	f	"499-gardner-lodge
richardsville,-pa-91683"	phillipwerner@hotmail.com	63-Sep-23	universidad-de-buenos-aires	21-Oct-16	licenciatura-en-kinesiología-y-fisiatría	8107	-41
kyle-king	m	"10691-white-mews-suite-940
lake-dariusport,-mt-98105"	ahernandez@hotmail.com	51-May-20	universidad-de-buenos-aires	21-Aug-17	actuario-	8101	-29
ronald-weeks	m	"unit-1905-box-4811
dpo-ae-07362"	sherrybrown@gmail.com	01-Oct-07	universidad-de-buenos-aires	20-Jun-01	licenciatura-en-ciencias-de-la-educación-	3384	21
cody-johnson	m	"760-kelly-plaza-apt.-731
south-bruce,-vt-96024"	stacyriley@yahoo.com	37-Dec-08	universidad-de-buenos-aires	21-Jun-10	licenciatura-en-ciencias-de-la-educación-	4101	-16
sandra-lopez	f	"2555-johnson-light-apt.-647
katiehaven,-ky-63613"	terryross@gmail.com	87-Jan-23	universidad-de-buenos-aires	21-Dec-29	licenciatura-en-musicoterapia	9409	35
nicole-ellison	f	"198-charles-lakes-suite-036
west-samuelborough,-ny-54337"	huffmankenneth@hotmail.com	23-Jun-27	universidad-de-buenos-aires	21-May-26	licenciatura-en-kinesiología-y-fisiatría	7263	-1
karen-wright	f	"03445-katherine-walk-apt.-174
greenberg,-ut-29629"	keithanderson@gmail.com	18-Mar-13	universidad-de-buenos-aires	20-Aug-02	bioquímica	9410	4
jodi-dudley	f	"3353-ashley-corner-suite-522
east-lindsey,-nv-12451"	charlene34@hotmail.com	98-May-08	universidad-de-buenos-aires	21-May-10	ingeniería-electrónica	3057	24
lucas-hanna	m	"2049-evans-grove-suite-409
east-cassandraside,-ok-25584"	lindseycraig@yahoo.com	28-Nov-14	universidad-de-buenos-aires	21-Sep-07	ingeniería-electrónica	1669	-6
amy-rios	f	"12260-michelle-ford-suite-530
east-sandra,-al-36159"	rhonda43@yahoo.com	87-Dec-29	universidad-de-buenos-aires	21-Sep-17	medicina	6476	34
paula-reyes	f	"585-christopher-hills-apt.-937
north-natalie,-ks-01109"	thomas18@hotmail.com	87-Oct-19	universidad-de-buenos-aires	20-Mar-17	licenciatura-en-ciencias-antropológicas	7621	35
lorraine-ortiz	f	"6658-leach-field
east-don,-nm-14810"	heatherhuynh@hotmail.com	39-Feb-09	universidad-de-buenos-aires	20-Jun-25	ingeniería-mecánica	4124	-17
elizabeth-baker	f	"unit-3517-box-7686
dpo-ap-63340"	tina52@yahoo.com	09-Jun-20	universidad-de-buenos-aires	21-Feb-25	licenciatura-en-producción-de-bioimagenes	4522	13
tonya-burton	f	"5129-brown-well
new-nicholasborough,-hi-89843"	dhill@gmail.com	09-Mar-10	universidad-de-buenos-aires	20-Sep-10	medicina	8107	13
heather-moore	f	"9466-holly-manors-apt.-973
patriciaton,-ut-32269"	williamsmelissa@yahoo.com	33-Jul-09	universidad-de-buenos-aires	19-Nov-01	licenciatura-en-ciencias-biológicas	9401	-11
david-roberts	m	"86653-mary-knoll-suite-913
lake-mark,-vt-60892"	cochranmichael@hotmail.com	72-Mar-09	universidad-de-buenos-aires	19-Dec-02	licenciatura-en-psicología	7223	50
john-dennis	m	"67206-mills-heights-suite-952
east-jenna,-oh-41016"	joy16@gmail.com	55-Mar-20	universidad-de-buenos-aires	21-Jul-24	contador-público-	5753	-33
amy-hensley	f	"9930-harris-villages
new-taylor,-me-53341"	shannonmatthews@hotmail.com	07-Jun-14	universidad-de-buenos-aires	20-Feb-12	bioquímica	5444	15
denise-lara	f	"73101-scott-camp-apt.-941
port-sharontown,-wi-90960"	mark42@hotmail.com	12-Dec-15	universidad-de-buenos-aires	20-Apr-27	licenciatura-en-musicoterapia	6708	9
anthony-hughes	m	"206-thomas-greens-suite-660
port-deannaville,-ct-83213"	james84@hotmail.com	57-Jun-22	universidad-de-buenos-aires	21-Dec-08	ingeniería-mecánica	8500	-35
thomas-garner	m	"092-james-viaduct-apt.-320
port-stephenstad,-tx-69588"	stephengoodwin@yahoo.com	38-Jun-26	universidad-de-buenos-aires	20-May-26	medicina	7247	-16
daniel-harris	m	"3990-cruz-burgs
millerburgh,-ct-25995"	brandon13@hotmail.com	17-Apr-24	universidad-de-buenos-aires	21-May-28	licenciatura-en-producción-de-bioimagenes	3432	5
michael-scott	m	"1236-dustin-estate
richmondhaven,-la-59529"	xcross@gmail.com	53-Sep-08	universidad-de-buenos-aires	20-Dec-07	licenciatura-en-kinesiología-y-fisiatría	3511	-31
stacey-phillips	f	"120-tate-plain-apt.-927
alecstad,-nd-20191"	stevenskaren@hotmail.com	41-Jul-07	universidad-de-buenos-aires	21-Apr-07	licenciatura-en-ciencias-de-la-educación-	1742	-19
amber-lane	f	"693-hayes-junctions
davidland,-ok-79158"	greenjeremy@hotmail.com	85-Apr-17	universidad-de-buenos-aires	21-Jul-13	diseño-industrial	2709	37
mary-james	f	"71361-douglas-land-suite-219
hillchester,-tx-69738"	katherinepayne@gmail.com	12-Apr-15	universidad-de-buenos-aires	21-Mar-28	licenciatura-en-psicología	5442	10
tammy-wise	f	"86220-paula-shores-suite-146
south-brittanyfurt,-sd-01435"	caleb41@hotmail.com	60-Apr-22	universidad-de-buenos-aires	21-Dec-13	bioquímica	5883	-38
jeremy-faulkner	m	"7841-peters-extension-suite-969
west-jeremiah,-ne-17886"	daniellefritz@hotmail.com	89-Jun-15	universidad-de-buenos-aires	20-Apr-06	diseño-de-imagen-y-sonido	3083	33
crystal-rodriguez	f	"45164-kristy-trace-suite-159
lake-peterhaven,-ca-41188"	bryanlane@gmail.com	06-May-08	universidad-de-buenos-aires	21-Dec-26	ingeniería-mecánica	8504	16
tanya-ortega	f	"9571-robert-orchard
east-troy,-la-81083"	halljoseph@hotmail.com	77-Jul-05	universidad-de-buenos-aires	20-Sep-06	licenciatura-en-sociología-	5460	45
victor-thompson	m	"0478-anderson-island
andersonchester,-nv-60263"	crystalbishop@gmail.com	95-Jan-17	universidad-de-buenos-aires	19-Oct-11	licenciatura-en-administración-	5777	27
mike-adams	m	"986-randy-lake-apt.-002
south-ashleyport,-md-32788"	grahamkimberly@yahoo.com	06-May-08	universidad-de-buenos-aires	20-Feb-29	licenciatura-en-ciencias-de-la-educación-	2745	16
michelle-sanchez	f	"49696-ali-prairie-apt.-064
tatefurt,-ct-84436"	tasha00@gmail.com	24-Nov-30	universidad-de-buenos-aires	19-Nov-06	licenciatura-en-ciencias-biológicas	4630	-3
edward-tanner	m	"71300-jacqueline-green-apt.-192
north-sandratown,-me-86399"	grosssarah@yahoo.com	34-Sep-18	universidad-de-buenos-aires	20-Dec-23	licenciatura-en-ciencia-y-tecnología-de-alimentos	5738	-12
yolanda-evans	f	"usnv-taylor
fpo-aa-82605"	susan99@hotmail.com	73-Nov-24	universidad-de-buenos-aires	21-Apr-21	diseño-industrial	5736	48
linda-farmer	f	"usns-baker
fpo-aa-64789"	frank30@hotmail.com	91-Jan-31	universidad-de-buenos-aires	20-Oct-27	licenciatura-en-artes	5350	31
mrs.-danielle-peterson-md	f	"8203-johnson-ramp
lake-frank,-fl-44248"	charles33@yahoo.com	96-Jul-01	universidad-de-buenos-aires	20-Apr-16	licenciatura-en-ciencias-geológicas	6311	26
michael-perez	m	"9307-heather-ford
christopherfort,-ky-68381"	lisabaker@yahoo.com	12-Aug-04	universidad-de-buenos-aires	21-May-06	licenciatura-en-administración-	3263	10
april-forbes	f	"6464-jason-prairie-apt.-862
lake-allison,-il-35800"	traviswood@hotmail.com	29-Aug-12	universidad-de-buenos-aires	19-Oct-16	ingeniería-electrónica	6661	-7
garrett-ramirez	m	"1184-rebecca-lights
lake-trevorport,-vt-34537"	maureen17@hotmail.com	33-Oct-24	universidad-de-buenos-aires	20-Mar-27	ciencias-veterinarias	2806	-11
andrea-little	f	"psc-6069,-box-1931
apo-ap-61098"	nancy00@gmail.com	43-Jan-04	universidad-de-buenos-aires	21-May-15	licenciatura-en-musicoterapia	8417	-21
richard-cox	m	"43034-colleen-shores-apt.-978
jerryberg,-wy-20689"	rgregory@gmail.com	20-Aug-27	universidad-de-buenos-aires	21-Oct-07	actuario-	1649	2
lisa-brooks	f	"83451-martinez-heights
ashleychester,-mi-65561"	donald65@yahoo.com	51-Nov-17	universidad-de-buenos-aires	20-Feb-03	licenciatura-en-ciencias-antropológicas	5572	-30
jeffery-shields	m	"88197-wood-forge
south-jacobville,-vt-72990"	brodriguez@gmail.com	86-Jul-04	universidad-de-buenos-aires	19-Dec-24	licenciatura-en-ciencia-y-tecnología-de-alimentos	1808	36
tina-smith	f	"37260-tiffany-lock
port-pamela,-ca-01015"	tristanhobbs@gmail.com	36-Nov-20	universidad-de-buenos-aires	21-Mar-23	licenciatura-en-ciencias-biológicas	8322	-15
andrea-boone	f	"30603-alan-highway-suite-623
vasquezchester,-ga-82433"	michaeldawson@yahoo.com	21-Apr-05	universidad-de-buenos-aires	20-Aug-24	agronomía	2741	1
katie-chavez	f	"962-long-trace
east-perry,-ct-08391"	jsmith@gmail.com	73-Apr-28	universidad-de-buenos-aires	21-Jul-21	arquitectura	6361	49
randy-smith	m	"7970-theresa-circle-suite-392
osborneview,-nm-92662"	jasminjenkins@gmail.com	73-Aug-02	universidad-de-buenos-aires	20-Sep-05	licenciatura-en-ciencias-ambientales	1894	49
robert-powell	m	"9140-devin-drives
nicolasmouth,-ak-55112"	karencollins@hotmail.com	50-Aug-08	universidad-de-buenos-aires	21-Aug-18	licenciatura-en-musicoterapia	8415	-28
richard-schneider	m	"848-white-station
christopherland,-tn-76083"	dowens@yahoo.com	70-Sep-23	universidad-de-buenos-aires	20-Mar-14	actuario-	2200	52
bradley-hill	m	"6807-vaughn-cape-apt.-478
scottton,-vt-36282"	lwise@hotmail.com	21-Aug-31	universidad-de-buenos-aires	21-Sep-29	actuario-	3418	1
ian-christian	m	"3996-glover-club
west-tracyville,-dc-75293"	kelly61@hotmail.com	67-Feb-06	universidad-de-buenos-aires	20-Sep-11	diseño-industrial	9315	-45
carlos-russo	m	"67336-rivera-route
west-geraldstad,-wa-73880"	yjenkins@hotmail.com	49-Feb-11	universidad-de-buenos-aires	21-Sep-26	licenciatura-en-ciencias-ambientales	1636	-27
melissa-decker	f	"84873-robert-mountains-suite-532
brittanymouth,-la-64340"	yrobinson@yahoo.com	16-Apr-06	universidad-de-buenos-aires	21-Jul-13	licenciatura-en-ciencias-de-la-computación	2740	6
caroline-simpson	f	"2372-stephen-station-suite-579
west-matthewport,-ia-36745"	michelle34@hotmail.com	84-Jun-20	universidad-de-buenos-aires	20-Apr-06	licenciatura-en-ciencias-antropológicas	2148	38
brian-crosby	m	"718-philip-groves-suite-667
lake-bethfort,-wv-65243"	andres89@yahoo.com	11-Jul-01	universidad-de-buenos-aires	20-Nov-17	ingeniería-mecánica	2617	11
mark-wilkinson	m	"357-jeremy-shores
west-jose,-nh-47663"	mwilliams@gmail.com	09-May-17	universidad-de-buenos-aires	20-Sep-23	contador-público-	6330	13
jesus-gomez	m	"64860-brian-gardens-apt.-312
north-maryport,-vt-40532"	travisbanks@gmail.com	13-Dec-18	universidad-de-buenos-aires	20-Sep-24	ingeniería-en-informática	2633	8
danielle-murray	f	"1292-collins-bridge
port-nancyville,-ma-41212"	cynthia58@hotmail.com	08-Aug-24	universidad-de-buenos-aires	20-Aug-03	licenciatura-en-sociología-	8124	14
francisco-clements	m	"685-massey-isle
goodwinview,-nc-89057"	alejandromills@gmail.com	57-Jul-01	universidad-de-buenos-aires	20-Jul-04	diseño-industrial	2438	-35
charles-mitchell	m	"9177-kevin-harbors-apt.-059
coffeyburgh,-ma-38385"	michael95@hotmail.com	78-Oct-09	universidad-de-buenos-aires	20-Jul-16	licenciatura-en-ciencia-política-	5417	44
jonathan-coleman	m	"0867-paul-green
new-ronaldside,-nc-07341"	christinadiaz@hotmail.com	21-Jan-14	universidad-de-buenos-aires	20-Sep-19	licenciatura-en-ciencia-y-tecnología-de-alimentos	2443	1
james-wang	m	"26152-alexis-ranch
johnsonbury,-ri-71266"	sabrinaclements@yahoo.com	02-Apr-15	universidad-de-buenos-aires	20-May-02	ingeniería-en-informática	7225	20
laura-miller	f	"usnv-silva
fpo-ap-96330"	andrewdiaz@yahoo.com	02-Dec-14	universidad-de-buenos-aires	21-Jul-27	licenciatura-en-sociología-	7174	19
olivia-ingram	f	"unit-0747-box-2137
dpo-ap-72650"	kathybass@yahoo.com	64-Oct-04	universidad-de-buenos-aires	20-Jan-26	licenciatura-en-ciencias-antropológicas	8300	-42
